video_id,title,description,channel_title,likes,subscribers,comment_count,youtube_link
PQ9u4sldyxk,Datos en minera subterranea: Sesion 01 Mineria Subterranea (05/08),Accede a este y otros cursos exclusivos mediante la membresia del canal o CLASSROOM Membresia Youtube: ...,JC Mineplan 3D,2,5420,0,https://www.youtube.com/watch?v=PQ9u4sldyxk
XZucWWjljjs,DATA CLEANING : transformando el CAOS en CLARIDAD | python,"Descripción: En este nuevo video, exploraremos los entresijos de la limpieza de datos, un paso crucial en el proceso de análisis ...",neuronal py,9,125,0,https://www.youtube.com/watch?v=XZucWWjljjs
kloLuQJ2xgI,Bases de datos hospitalarias y gestión de la información sanitaria | TECH Universidad,Bases de Datos Hospitalarias: Clave para la Transformación Digital en Salud Las bases de datos permiten recopilar y analizar ...,TECH Universidad,1,286000,0,https://www.youtube.com/watch?v=kloLuQJ2xgI
RqDlmVvdu2o,¿Para qué sirve el oro? 💵⚒️🪙⚙️ #oro #paraquesirve #economia #dinero #ahorro #inversion #trading,Sabías para qué sirve el oro? En este video te comparto algunos datos sobre el oro y los principales sectores que lo utilizan ...,EconoTALK,15,570,1,https://www.youtube.com/watch?v=RqDlmVvdu2o
59b0rINnBuU,7 Ejemplos Reales y Casos de Éxito de BIG DATA,"Si nunca has visto el big data en acción, puede que te resulte difícil imaginarte las aplicaciones y beneficios que puede aportar a ...",Cyberclick • Marketing Digital,1966,413000,37,https://www.youtube.com/watch?v=59b0rINnBuU
APdS3_G-178,Análisis de datos biomédicos con el lenguaje de programación | TECH Universidad,Infraestructura computacional en bioinformática La bioinformática requiere equipos potentes para procesar grandes volúmenes ...,TECH Universidad,0,286000,0,https://www.youtube.com/watch?v=APdS3_G-178
bCwFQIWdwS8,"Empresas con datos, pero sin impacto: ¿qué están haciendo mal?","En este capítulo del podcast 🎙️ contamos con Dennys Taipe, Gerente de Analítica Avanzada en Alicorp, quien nos comparte su ...",Más allá de la IA  - DMC INSTITUTE,10,10700,1,https://www.youtube.com/watch?v=bCwFQIWdwS8
8hBc6g_LD-8,LA MINERÍA DE METALES AFECTA AL CAMPO MAGNÉTICO DE LA TIERRA? | P&amp;R INSTAGRAM,"No olvides seguirme en Instagram para aún más contenido, como cómo diferenciar minerales falsos de auténticos para que no te ...",Cairano,51,31400,0,https://www.youtube.com/watch?v=8hBc6g_LD-8
ctQ1fW4pikU,Análisis y aplicaciones clínicas del Big Data en salud  | TECH Universidad,Big Data en salud para transformar datos en decisiones clínicas El Big Data revoluciona la salud al transformar datos masivos y ...,TECH Universidad,0,286000,0,https://www.youtube.com/watch?v=ctQ1fW4pikU
-7GmmpKJDXY,"🌵 Atacama 2050 | Cap. 3: Minería, Tecnología y Futuro (ft. Freddy Ocaranza)",Hacia dónde va la minería y qué se necesita para ser parte de su futuro? En este tercer y último episodio de nuestra trilogía ...,Podcast Human After All,4,40,0,https://www.youtube.com/watch?v=-7GmmpKJDXY
919V7We1EQg,Microsoft Revela por ERROR Datos Ultra Sensibles #shorts #IA,División IA de Microsoft expone accidentalmente información sensible - Suscríbete al canal: ...,Vantage Plus,2,2190,0,https://www.youtube.com/watch?v=919V7We1EQg
d92n9faRNRA,Datos en minera subterranea: Sesion 01 Mineria Subterranea (01/08),Accede a este y otros cursos exclusivos mediante la membresia del canal o CLASSROOM Membresia Youtube: ...,JC Mineplan 3D,0,5420,0,https://www.youtube.com/watch?v=d92n9faRNRA
ac1Soqb6puE,ELT end-to-end con Databricks + Azure + Data Factory + Azure SQL + Cosmosdb,Tutorial completo: ELT end-to-end con Databricks + Azure ☁️ En este video aprenderás paso a paso cómo construir un pipeline ...,Daniel DataShow,19,3500,0,https://www.youtube.com/watch?v=ac1Soqb6puE
rw41W8crZ_Y,¿Cómo funciona Internet?,Cómo funciona Internet? El vídeo que estás viendo ahora viajó miles de kilómetros desde un centro de datos de Google para ...,Sabin Ingeniería Civil,76525,963000,2415,https://www.youtube.com/watch?v=rw41W8crZ_Y
XKwuAEqtfU8,Datos en minera subterranea: Sesion 01 Mineria Subterranea (04/08),Accede a este y otros cursos exclusivos mediante la membresia del canal o CLASSROOM Membresia Youtube: ...,JC Mineplan 3D,1,5420,0,https://www.youtube.com/watch?v=XKwuAEqtfU8
v6rlKr1W08Q,211 - Minería del Futuro - Episodio 1,"Descubre cómo la tecnología está transformando la minería! En este episodio de Minería del Futuro, Jaime Rebolledo, Director of ...",NTT DATA LATAM,14,5800,0,https://www.youtube.com/watch?v=v6rlKr1W08Q
knS6XmbYwEw,"Minería, elemento clave para la transición energética que transita lento hacia la sustentabilidad","La minería, que es un sector que aporta aproximadamente 2.77 por ciento del PIB en México, será un elemento clave en la ...",Petróleo y Energía,5,17600,0,https://www.youtube.com/watch?v=knS6XmbYwEw
hV2d7cDt38s,EP31 / PAULA SIERRA -  ING. EN MINAS E INFLUENCER DEL SECTOR,"En este nuevo episodio conversamos con Paula Sierra, sobre los mitos, falsedades virales y el sensacionalismo que rodea a la ...",Cámara de Minería del Ecuador,4,5260,0,https://www.youtube.com/watch?v=hV2d7cDt38s
CEj3GAtxhiY,Datos en minera subterranea: Sesion 01 Mineria Subterranea (03/08),Accede a este y otros cursos exclusivos mediante la membresia del canal o CLASSROOM Membresia Youtube: ...,JC Mineplan 3D,0,5420,0,https://www.youtube.com/watch?v=CEj3GAtxhiY
b8T4UWDNKv8,"Karlsen profits calculation, always double check the data #crypto #mining #karlsen",Follow me on these Social Media platforms: Twitter - https://twitter.com/SerpentXTech Twitch ...,SerpentX Tech,67,30300,5,https://www.youtube.com/watch?v=b8T4UWDNKv8
6QQY-XGf9gI,Aplicación de la Teoría de Grafos en redes sociales (a través de GEPHI) para las investigaciones,"Eres analista de inteligencia, detective privado o investigador digital? En este video te muestro cómo aplicar la teoría de grafos y ...",Manuel Travezaño OSINT,19,1800,5,https://www.youtube.com/watch?v=6QQY-XGf9gI
189w39TtEj8,¿Cómo Detectar una Estafa en Telegram ANTES de Perder tu Dinero?,"Te han contactado por Telegram o Instagram para ofrecerte una inversión “irresistible”? Cuidado, porque esto es una de las ...",Rich Anzures,577,12300,68,https://www.youtube.com/watch?v=189w39TtEj8
IgWuJdGgm1U,Marcela Aguiñaga vs. La Minería: ¿Quién Gana en Redes? 🇪🇨 #PrefectosDigitales,Ránking de Prefectos en Redes Sociales! Marcela Aguiñaga arrasa con 318.000 interacciones en el análisis digital de Golden ...,Go Social Suite,0,2660,0,https://www.youtube.com/watch?v=IgWuJdGgm1U
IXFiKenSlTU,DEFCON 18: Social Networking Special Ops: Extending Data Visualization Tools for Faster Pwnage 2/4,"Speaker: Chris ""The Suggmeister"" Sumner If you're ever in a position when you need to pwn criminals via social networks or see ...",Christiaan008,5,73900,0,https://www.youtube.com/watch?v=IXFiKenSlTU
r0Z5dMIKIP8,Redes sociais fomentam discórdia para aumentar mineração de dados. #RedesSociais #Dados,Você sabia que redes sociais fomentam discórdia para lucrar com seus dados? Elas capitalizam em brigas para aumentar a ...,Cortes PodcastBR,1,7960,0,https://www.youtube.com/watch?v=r0Z5dMIKIP8
li3RponfRE0,"Experta en Datos: &quot;cuando sepas la verdad sobre lo que está pasando en Internet, te dará miedo...&quot;",Únete a Leer Tiene Sentido y participa en el sorteo: http://leertienesentido.club/ Journal SIETE: http://azimutlife.co/siete Hoy ...,Tiene Sentido Pódcast,9251,909000,556,https://www.youtube.com/watch?v=li3RponfRE0
dU9tJarx5hY,"La Termografía Láser en Industrias Pesadas: Energía, petróleo y minería sin parar","En petróleo, energía, minería y más, los robots con termografía láser multisensor detectan fallas sin detener operaciones. Desde ...",Inspenet,16,163000,0,https://www.youtube.com/watch?v=dU9tJarx5hY
d0Jv2_YBeWI,🚀 Data Centers NACEN desde MINAS #datacenters #mineria #shorts,La nube también necesita cobre limpio. Rio Tinto y AWS impulsan cobre Nuton de bajas emisiones para data centers en EE.,Inspenet,33,163000,0,https://www.youtube.com/watch?v=d0Jv2_YBeWI
g3RtQaIp2lE,Cuanto 🤑Genera el Rig De Mineria MENSUALMENTE?🤔 Datos Reales,Mis redes Sociales: https://www.instagram.com/aguilayoutuber/ https://discord.com/invite/mSK5tB6 Para Donaciones Chicos/Todo ...,Aguila Faynex Capital Trading,1977,11300,624,https://www.youtube.com/watch?v=g3RtQaIp2lE
rjPhNulhzys,Claude Sonnet: Da Vida a tus Datos con Infografías Inteligentes con IA #IA #claude3,Claude Sonnet trasciende la simple manipulación de datos para convertirse en un maestro de la narrativa visual.,datasciencecamp,786,3360,16,https://www.youtube.com/watch?v=rjPhNulhzys
trm1PszZHVs,Análisis de Sentimientos Redes Sociales,Descubre como sacar provecho de toda la información de tus redes sociales. Para mayor información escríbenos a ...,Data IQ México,47,587,1,https://www.youtube.com/watch?v=trm1PszZHVs
4508lBQt-aM,"PERUMIN37: Militzza Arribasplata, Superintendente de Reclutamiento y Gestión de Talento - Las Bambas",Minera Las Bambas prepara programas de diversidad e inclusión. @mineralasbambas Mira la entrevista completa: ...,Revista ProActivo,4,4440,0,https://www.youtube.com/watch?v=4508lBQt-aM
bul0afVqXKc,#Data #mining from #Social #Media #facebook #instagram #snaptube #twitter #x #agencies #government,Why Social Media was created in the first place. Taken from series 'Person of Interest' S01E18.,Saiyed,34,169,3,https://www.youtube.com/watch?v=bul0afVqXKc
0O4_ZH3emP8,Liderazgo y Cultura de Datos: Claves para el Éxito en Business Analytics,"Guillermo Acha, Manager Chapter Leader Analytics en el BCP y Docente en DMC, nos cuenta sobre su trayectoria en el mundo ...",Más allá de la IA  - DMC INSTITUTE,24,10700,0,https://www.youtube.com/watch?v=0O4_ZH3emP8
UQT30uhAD_c,"TikTok Te Pagará Hasta $2,000 Por Vídeo",Puedo crecer tu canal de YouTube en 30 días: ✓https://www.duodedos.club/mentorias Agenda una llamada conmigo y resuelve ...,Duodedos,9662,388000,234,https://www.youtube.com/watch?v=UQT30uhAD_c
nuhZLN1ce40,Así PREDICEN si Pagarás tus Deudas con tu TELÉFONO MÓVIL | Inteligencia Artificial,"En muchos países en desarrollo, una gran parte de la población no tiene historial crediticio, lo que dificulta el acceso a préstamos ...",AudioArXiv,0,511,0,https://www.youtube.com/watch?v=nuhZLN1ce40
orydJD2Nv_s,CLASE 02  - ANÁLISIS DE DATOS Y REPORTES EN EXCEL PARA MINERÍA – SEPTIEMBRE 2024,ANÁLISIS DE DATOS Y REPORTES EN EXCEL PARA MINERÍA   está diseñado para capacitar a profesionales del sector ...,ITEC - Educación en tiempo real,10,45700,1,https://www.youtube.com/watch?v=orydJD2Nv_s
OKh2BeTUrCY,🔵 Roblox Se Volvió AZUL!! #roblox #games #shorts,AYÚDAME A LLEGAR A LOS 2 MILLONES DE SUSCRIPTORES!!,Rodriguh,194252,1550000,7586,https://www.youtube.com/watch?v=OKh2BeTUrCY
80Q5J5Ps0kM,#Lastnotes of Data Warehousing and Data Mining Unit-6(Sem 6)B.tech CSE....# take it or leave it😉👍🏻,"Data Warehousing and Data Mining (Unit-6) Distributed Warehousing & Data Mining, Class Imbalance Problem, Graph Mining, ...",Last Notes,6,76,5,https://www.youtube.com/watch?v=80Q5J5Ps0kM
8zCjUiTHRM4,"Jueves Minero: Mapas de Big Data en tiempo real, para conocer y comprender los factores de riesgo",Conoce más detalles de nuestras actividades ingresando a: www.iimp.org.pe Instituto de Ingenieros de Minas del Perú El ...,Instituto de Ingenieros de Minas del Perú,16,16000,0,https://www.youtube.com/watch?v=8zCjUiTHRM4
281hNbAs4C4,Archivo y economía de datos: Colonización tecnológica,"La noción de archivo se ha suscrito, tradicionalmente, a repositorios documentales e instituciones como bibliotecas, pero el ...",uplatelevision,3,9970,2,https://www.youtube.com/watch?v=281hNbAs4C4
vrYfB7XQbvc,El viaje del dato. Episodio 3: automatización con Power Platform | WEBINAR,Únete a la tercera parada del viaje del dato donde veremos el poder de la automatización con Power Platform. Ya hemos ...,Integra Tecnología,2,1760,0,https://www.youtube.com/watch?v=vrYfB7XQbvc
HziToqFrrq8,Report: Government data mining has gone too far – and AI will make it worse,A digital privacy group says agencies are collecting too much data on Americans and using AI tools to make connections that may ...,FedScoop,4,12900,0,https://www.youtube.com/watch?v=HziToqFrrq8
2iPCjqvvuAA,Análisis de redes sociales con Python: Web Scraping - Twitter (1),"Saludos mis raíces unitarias, aquí Mr. root con la segunda parte de la sección de análisis de redes sociales, ¡estrenando ahora ...",Mr. root,103,1370,26,https://www.youtube.com/watch?v=2iPCjqvvuAA
QNsegmIacQc,¿Cuál eres? 😁🤪😬😘😡 #shorts #roblox,SUSCRÍBETE AHORA! : https://goo.gl/tsb52Y ↘️ ABRIR ↙️ ○ Conviértete en Miembro del canal ahora mismo: ...,Lyna,361831,25100000,7195,https://www.youtube.com/watch?v=QNsegmIacQc
HSlCajhjcnY,CLASE N°2   ANÁLISIS Y VISUALIZACIÓN DE DATOS CON POWER BI,"Tema: Importación, edición y modelado de datos. Para más cursos en vivo: https://wa.me/51970205133 Mantente ...",ITEC - Educación en tiempo real,6,45700,1,https://www.youtube.com/watch?v=HSlCajhjcnY
yp6t2JTeri0,Video M&amp;A DATAMINING,Datamining Datamining o data mining es un término cuya definición que proviene del inglés y su significado es estudio de ...,Antonio Soler,0,33,0,https://www.youtube.com/watch?v=yp6t2JTeri0
vQXDRp2P1ag,📚Clase 5: Diplomado en Análisis de Datos e Investigación Cientifica con Apoyo de IA   (18/07/2025),"EducaciónVirtualLATAM ​ Bienvenido al canal oficial de la Corporación Latinoaméricana de Educación Virtual, el epicentro ...",CLEV Educación Virtual LATAM,10,28200,0,https://www.youtube.com/watch?v=vQXDRp2P1ag
2F0A7KmCGDw,CLASE 1 -  ANÁLISIS Y VISUALIZACIÓN DE DATOS CON POWER BI   Nov1,ANÁLISIS Y VISUALIZACIÓN DE DATOS CON POWER BI: Instalación e Introducción a Power BI Desktop.   Aprende a instalar ...,ITEC - Educación en tiempo real,10,45700,0,https://www.youtube.com/watch?v=2F0A7KmCGDw
L3I9ajcsRCk,El bloque prohibido de Minecraft! 😯,Sabías estos datos increíbles sobre Minecraft? ⚔️ Servidor en el que estoy jugando → minelucky.org (MineLucky) Sígueme ...,Ramix,84375,4880000,227,https://www.youtube.com/watch?v=L3I9ajcsRCk
RlIciJc5Deg,Convertirse en un Experto en Ciencia de Datos: Introducción de Zero a Heroe en Data Science,"Alguna vez te has preguntado cómo las empresas toman decisiones estratégicas, las redes sociales personalizan tu experiencia ...",Coffee & Cheesecake,11,1070,11,https://www.youtube.com/watch?v=RlIciJc5Deg
5Ey4ufIitp0,CELTI - Día 2 &quot;Conferencia de Blockchain y BigData con SpingBoot&quot;,Bienvenidos al segundo día de nuestro congreso CELTI! El día de hoy tendremos conferencias sobre Blockchain y Big Data con ...,CELTI LATAM,27,118,0,https://www.youtube.com/watch?v=5Ey4ufIitp0
1clnOY1qdLI,Mejora tus procesos con IBM Process Mining | WEBINAR,"Process Mining es una técnica de análisis de datos que utiliza registros de eventos para descubrir, monitorizar y mejorar los ...",Integra Tecnología,3,1760,0,https://www.youtube.com/watch?v=1clnOY1qdLI
Lt3LkWDuoUU,Análisis sin complicaciones con KNIME | Con Yanith Gómez | Workshops a todo nivel | Capítulo 6,"Canal de Whatsapp | ünete GRATIS: https://whatsapp.com/channel/0029Vb5Z2jTG3R3jSrNSB21j En este Workshop 6, Yanith ...",Microsoft Excel a Todo Nivel,63,329000,3,https://www.youtube.com/watch?v=Lt3LkWDuoUU
HE1mmD-2Re0,Presentación Final de Proyectos - Ruta Data Analyst,"Bienvenidos a nuestro emocionante video de presentación de proyectos de la Ruta Data Analyst! En este video, te mostraremos ...",Data Quest Solutions SAC,4,530,0,https://www.youtube.com/watch?v=HE1mmD-2Re0
EUhD0oFZAY8,DEFCON 18: Social Networking Special Ops: Extending Data Visualization Tools for Faster Pwnage 1/4,"Speaker: Chris ""The Suggmeister"" Sumner If you're ever in a position when you need to pwn criminals via social networks or see ...",Christiaan008,13,73900,1,https://www.youtube.com/watch?v=EUhD0oFZAY8
NkA_Qyyp-3I,🟡 Calidad de Datos: Una guía práctica,Estamos en un contexto en el que los datos son la materia prima más importante para los productos que construimos. La calidad ...,Lovelytics LATAM,28,1750,1,https://www.youtube.com/watch?v=NkA_Qyyp-3I
74IBaPPJ2F8,Workshop_Análisis de las Redes Sociales y Big Data_Sesión 3_Parte I_Camilo Cristancho_Jorge Salcedo,Curso metodológico organizado por el IN3. Se trata de un curso básico donde se explican los fundamentos del Social Network ...,UOC - Universitat Oberta de Catalunya,0,68700,0,https://www.youtube.com/watch?v=74IBaPPJ2F8
aTfzjTrhRbM,Ñoñooo!!! 🥵😨 #Minecraft #Humor  #FYP #MinecraftEpic #fyp #skin4d,Únete a este canal para acceder a sus beneficios: https://www.youtube.com/channel/UCEC-toccEMZebo1gZ_mSRkg/join ...,DanielBloop,161975,191000,785,https://www.youtube.com/watch?v=aTfzjTrhRbM
Ihjj1gET8U0,PROBÉ el RAMEN de GOLDEN de las Guerreras K-Pop🔥✨️,Mis Kitty Cats  !!! No olviden seguirme en mis otras redes sociales: SÍGUEME♥ Instagram: @soyanicat ...,Ani Cat,135854,15300000,1581,https://www.youtube.com/watch?v=Ihjj1gET8U0
pN3aCPUGyiU,Apertura del Primer Seminario Latinoamericano de Minería: Una mirada hacia el futuro de la Industria,"La apertura se inició con la bienvenida de Fred Camus, Fundador y Director General de Jóvenes mineros, seguido por la ...",Fundación Jóvenes Mineros,3,665,0,https://www.youtube.com/watch?v=pN3aCPUGyiU
aG1G950TtcU,🟠 Databricks: nuevas funcionalidades para trabajar con datos,Este es el primero de los cinco capítulos de un webinar en el que explicamos cuáles son algunos de los principales features de ...,Lovelytics LATAM,9,1750,0,https://www.youtube.com/watch?v=aG1G950TtcU
IdRZ4N7vJxw,¿Qué es el data mining? / Agustín Giménez,Nuestro Director académico va a hablarte sobre la minería de datos.,Grow Escuela de profesiones digitales,1,697,0,https://www.youtube.com/watch?v=IdRZ4N7vJxw
ULr0sCvGA-s,"❞𝐄𝐬𝐩𝐞𝐜𝐢𝐚𝐥𝐢𝐳𝐚𝐜𝐢𝐨́𝐧 𝗣𝗼𝘄𝗲𝗿 𝗕𝗜 ( 𝗡𝗶𝘃𝗲𝗹 𝟭 , 𝟮, 𝟯 )  𝐞𝐧 𝐌𝐢𝐧𝐞𝐫𝐢́𝐚 𝐲 𝐏𝐫𝐨𝐲𝐞𝐜𝐭𝐨𝐬 - 𝐂𝐄𝐂𝐀𝐌𝐈𝐍𝐄❞","frichtorres #CECAMINE Pd1: ""No podemos estar en modo de supervivencia. Tenemos que estar en modo de crecimiento"".",CECAMINE,8,238,0,https://www.youtube.com/watch?v=ULr0sCvGA-s
oumyb_p_PXU,Transformación Digital y Big Data: Retos y Oportunidades en el Mundo Empresarial,"Luiggi Dávila, docente del MBA con Enfoque en Business Analytics en Pacífico Business School, ofrece una profunda ...",Más allá de la IA  - DMC INSTITUTE,17,10700,2,https://www.youtube.com/watch?v=oumyb_p_PXU
CYhgQTY7klA,PROTESTAS Y MINERÍA ⚖️ ¿DECIDIMOS CON DATOS O POR PRESIÓN SOCIAL? #shorts #rd #minería,"Se están evaluando los proyectos con criterio o por presión social? Analizamos el impacto en la inversión, la seguridad jurídica y ...",La X 102.1 FM ,15,59000,5,https://www.youtube.com/watch?v=CYhgQTY7klA
Z_6chwnbMsk,El análisis de datos es el camino hacia la toma de decisiones informadas,Si requieres asesoría personalizada para tu negocio no dudes en contactarnos. sbasesorias.com #analisisdedatos ...,S&B Asesorias,0,3,0,https://www.youtube.com/watch?v=Z_6chwnbMsk
Pqv0B-bYqEI,¡𝐅𝐮𝐞𝐧𝐭𝐞𝐬 𝐝𝐞 𝐃𝐚𝐭𝐚𝐬𝐞𝐭𝐬 𝐩𝐚𝐫𝐚 𝐭𝐮𝐬 𝐏𝐫𝐨𝐲𝐞𝐜𝐭𝐨𝐬 𝐝𝐞 𝐀𝐧𝐚́𝐥𝐢𝐬𝐢𝐬 𝐝𝐞 𝐃𝐚𝐭𝐨s!,Estás buscando datasets para tus investigaciones o proyectos de análisis? Aquí te comparto algunas fuentes confiables que te ...,¡¡Preguntémosle al Profe!!,9,37,0,https://www.youtube.com/watch?v=Pqv0B-bYqEI
cPfNy1nKsXI,Business Intelligence: Transformando Datos en Valor,"Luis Miguel Jiménez, gerente de Business Intelligence y CRM en Saga Falabella y docente en Pacífico Business School, ...",Más allá de la IA  - DMC INSTITUTE,141,10700,7,https://www.youtube.com/watch?v=cPfNy1nKsXI
URmrKy6d7aY,Curso Gratuito: Análisis de Datos para Financieros (Clase 1/2) 💻,"Descargar documentación https://bit.ly/3qqaJd9 En este curso se hace un recorrido por Python, entendiendo el funcionamiento ...",Afi Global Education,230,30600,2,https://www.youtube.com/watch?v=URmrKy6d7aY
Ij9BKxARhTA,El corazón de TNT en Minecraft Bedrock! ❤️,Sabías estos datos increíbles sobre Minecraft? ⚔️ Servidor en el que estoy jugando → minelucky.org (MineLucky) Sígueme ...,Ramix,313752,4880000,1209,https://www.youtube.com/watch?v=Ij9BKxARhTA
250NE9qH15Y,¿Dónde Encontrar LINGOTES DE ORO SECRETOS en Red Dead Redemption 2? #rdr2 #reddeadredemption2,Dónde Encontrar LINGOTES DE ORO SECRETOS en Red Dead Redemption 2? #rdr2 #reddeadredemption2.,Crisx,16357,9460,75,https://www.youtube.com/watch?v=250NE9qH15Y
W4rLlawfiLw,The Data Sway Cambridge Analytica and the Targeted Democracy,"A suspenseful exploration into the Cambridge Analytica scandal tracing its origins, key players, and its impact on society. Experts ...",Dark Files,0,8,0,https://www.youtube.com/watch?v=W4rLlawfiLw
9IfDzpaTW0I,Lunes Otra Vez #2 - Python 101 - Explorando Datos con Python - Parte II,"Made with Restream Studio. Livestream on 30+ platforms at once via https://restream.io En esta clase en vivo, continuaremos ...",Profe FabioPin,21,935,2,https://www.youtube.com/watch?v=9IfDzpaTW0I
v6rlKr1W08Q,211 - Minería del Futuro - Episodio 1,"Descubre cómo la tecnología está transformando la minería! En este episodio de Minería del Futuro, Jaime Rebolledo, Director of ...",NTT DATA LATAM,14,5800,0,https://www.youtube.com/watch?v=v6rlKr1W08Q
Kful2rvofIk,CLASE 01 - ANÁLISIS Y VISUALIZACIÓN DE DATOS CON POWER BI,Mantente más conectado con nosotros a través de nuestras redes ...,ITEC - Educación en tiempo real,6,45700,0,https://www.youtube.com/watch?v=Kful2rvofIk
9UzbZb_o218,!GREY y JEVIN se vengarán en la FASE 10 DEFINITIVA de SPRUNKIS! #incredibox #sprunki,"Hoy jugaremos la fase 10 definitiva de SPRUNKIS, en donde Grey y Jevin completarán sun venganza contra los Sprunkis ...",Rodolly,8248,60900,236,https://www.youtube.com/watch?v=9UzbZb_o218
8kEKMXDjDd0,"Entrevista con Iván del Río, experto en minería de procesos","En esta entrevista contamos con Iván del Río, analista de procesos en Imatia, quien nos hablará sobre la minería de procesos y ...",Acelera pyme ,0,899,0,https://www.youtube.com/watch?v=8kEKMXDjDd0
meQDqnhZnrs,⚡Presentación del curso Introducción a la Minería de Datos,"Aprende sobre el Arte de la Minería de Datos de manera Profesional Paso a Paso de Forma Segura. ✓En este curso, aprenderás ...",Alma Afiliados,0,255,0,https://www.youtube.com/watch?v=meQDqnhZnrs
_i5c56k-71Y,😱 Polémica con Facebook y el uso fraudulento de datos | La red de Mario,SUSCRÍBETE a La red: http://www.youtube.com/user/lareddemario?sub_confirmation=1 Facebook está estos días en boca de ...,La red de Mario,2482,216000,322,https://www.youtube.com/watch?v=_i5c56k-71Y
7IqMwuweTVI,La mejor altura para encontrar netherite en Minecraft! ⛏️,Sabías estos datos increíbles sobre Minecraft? ⚔️ Servidor en el que estoy jugando → minelucky.org (MineLucky) Sígueme ...,Ramix,165163,4880000,184,https://www.youtube.com/watch?v=7IqMwuweTVI
be4J-Tbnixw,ASI SE VEN LOS MINIONS SIN LENTES #shorts,"ASI SE VEN LOS MINIONS SIN LENTES #pelicula #losminionsnaceunnuevovillano #error si te ries pierdes, curiosidades ...",FoolBox TV,694675,1630000,1343,https://www.youtube.com/watch?v=be4J-Tbnixw
OdKIB0u3ZvE,📊 [MÁSTER] Presentación del máster universitario de Ciencia de Datos de la UOC,"Presentación del Máster universitario de Ciencia de Datos, erteneciente al área de estudios de Informática, multimedia y ...",UOC - Universitat Oberta de Catalunya,19,68700,0,https://www.youtube.com/watch?v=OdKIB0u3ZvE
REA8jdiOJp4,Explorar estos datos de Power BI Service: Una funcionalidad que debes conocer,Sabías que puedes hacer análisis rápidos de un informe o conjunto de datos desde Power BI Service? Existe una opción de ...,datdata,83,244000,2,https://www.youtube.com/watch?v=REA8jdiOJp4
m2b8zKsTJt4,Fil Minería 2025| Presentación de e-book “Conexiones y dimensiones humanas del espacio urbano”.,"En este video, te presentamos la presentación del libro electrónico Conexiones y dimensiones humanas del espacio urbano: el ...",Librería FES Acatlán,0,1070,0,https://www.youtube.com/watch?v=m2b8zKsTJt4
5-nFHiRzxG8,¡El secreto oscuro de los Sprunkis en SPRUNKA te dejará helado! #incredibox #sprunki,"Hoy jugaremos SPRUNKA, los Sprunkis lucen bastante raros en su fase 1, pero en su fase dos tomar una apariencia en 3D que ...",Rodolly,14867,60900,259,https://www.youtube.com/watch?v=5-nFHiRzxG8
YbSlX0sVtpI,La mejor trampa con redstone en Minecraft! 🤫,Sabías estos datos increíbles sobre Minecraft? ⚔️ Servidor en el que estoy jugando → minelucky.org (MineLucky) Sígueme ...,Ramix,54205,4880000,65,https://www.youtube.com/watch?v=YbSlX0sVtpI
UDx3RHQNeNE,🔎 Roblox Los Salvó!! #roblox #games #shorts,AYÚDAME A LLEGAR A LOS 2 MILLONES DE SUSCRIPTORES!!,Rodriguh,97183,1550000,1087,https://www.youtube.com/watch?v=UDx3RHQNeNE
d2tlmRQiErU,Cómo Funciona la Minería de Bitcoin (Explicado con Números Reales),Empieza a Minar Criptomonedas Hoy: https://wa.link/y6dp08 Este video es un recorrido completo por el mundo de la minería de ...,Andres Garza,8273,5450000,378,https://www.youtube.com/watch?v=d2tlmRQiErU
-khyDdJMbck,Por esta Carretera solo pasa un Vehículo,Por esta Carretera solo pasa un Vehículo.,Sam Dante,141,1170000,0,https://www.youtube.com/watch?v=-khyDdJMbck
Gr2rzrVuw5Q,NO SUBAS ESTO A INSTAGRAM 🙅🏽‍♂️🚫,Estas CANSADO de no poder conocer a las mujeres que REALMENTE TE ATRAEN? Yo perdí 25 años de mi vida ...,Matías Laca,16634,494000,380,https://www.youtube.com/watch?v=Gr2rzrVuw5Q
dzh7faTkHCk,KPI - Qué es + Ejemplos de Indicadores Clave de Rendimiento,Qué es un KPI y para qué sirve? Te contamos qué significa y las claves de este concepto. Descubre para qué sirve en una ...,Cyberclick • Marketing Digital,12473,413000,135,https://www.youtube.com/watch?v=dzh7faTkHCk
G5NSaakYW4g,El Origen del Gas Natural y los Hidrocarburos,"El Gas natural se forma a partir de organismos marinos que, bajo presión y sin oxígeno, se transforman en hidrocarburos.",Inspenet,474,163000,5,https://www.youtube.com/watch?v=G5NSaakYW4g
SA1HLBowJ0g,Webinar: &quot;Topografía con Robots Autónomos en Minería Subterránea&quot;,Sabías que hoy la topografía subterránea puede realizarse sin exponer a tu equipo al riesgo y de manera muy precisa?,Geo Systems Perú,2,793,0,https://www.youtube.com/watch?v=SA1HLBowJ0g
mbiYKfiE8qk,Social Media Data for Loan Decisions: Ethical Concerns? #shorts,"Could your social media activity influence loan approvals? Platforms like Instagram, TikTok, and YouTube generate behavioral ...",Dimitri Bianco,17,164000,0,https://www.youtube.com/watch?v=mbiYKfiE8qk
